DataZone,IntZone,CA,HSCP,HB,SIMD2012Rank,SIMD2012CountryDecile,SIMD2012CountryQuintile,SIMD2012HBDecile,SIMD2012HBQuintile,SIMD2012HSCPDecile,SIMD2012HSCPQuintile,SIMD2012CADecile,SIMD2012CAQuintile,SIMD2012Most15pc,SIMD2012Least15pc
S01005515,S02001056,S12000027,S37000026,S08000026,5087,8,4,10,5,10,5,10,5,0,0
S01005516,S02001056,S12000027,S37000026,S08000026,3738,6,3,3,2,3,2,3,2,0,0
S01005517,S02001055,S12000027,S37000026,S08000026,2872,5,3,1,1,1,1,1,1,0,0
S01005518,S02001055,S12000027,S37000026,S08000026,4463,7,4,8,4,8,4,8,4,0,0
S01005519,S02001055,S12000027,S37000026,S08000026,3326,5,3,2,1,2,1,2,1,0,0
S01005520,S02001056,S12000027,S37000026,S08000026,3181,5,3,2,1,2,1,2,1,0,0
S01005521,S02001056,S12000027,S37000026,S08000026,3385,6,3,3,2,3,2,3,2,0,0
S01005522,S02001057,S12000028,S37000027,S08000015,2673,4,2,6,3,5,3,5,3,0,0
S01005523,S02001057,S12000028,S37000027,S08000015,3049,5,3,7,4,6,3,6,3,0,0
S01005524,S02001057,S12000028,S37000027,S08000015,2507,4,2,6,3,5,3,5,3,0,0
S01005525,S02001058,S12000028,S37000027,S08000015,2808,5,3,6,3,6,3,6,3,0,0
S01005526,S02001058,S12000028,S37000027,S08000015,794,2,1,2,1,1,1,1,1,1,0
S01005527,S02001058,S12000028,S37000027,S08000015,632,1,1,2,1,1,1,1,1,1,0
S01005528,S02001059,S12000028,S37000027,S08000015,1525,3,2,4,2,2,1,2,1,0,0
S01005529,S02001058,S12000028,S37000027,S08000015,1995,3,2,5,3,3,2,3,2,0,0
S01005530,S02001058,S12000028,S37000027,S08000015,938,2,1,2,1,2,1,2,1,1,0
S01005531,S02001059,S12000028,S37000027,S08000015,2965,5,3,6,3,6,3,6,3,0,0
S01005532,S02001059,S12000028,S37000027,S08000015,2387,4,2,6,3,4,2,4,2,0,0
S01005533,S02001059,S12000028,S37000027,S08000015,2185,4,2,5,3,4,2,4,2,0,0
S01005534,S02001059,S12000028,S37000027,S08000015,2631,4,2,6,3,5,3,5,3,0,0
S01005535,S02001057,S12000028,S37000027,S08000015,2160,4,2,5,3,3,2,3,2,0,0
S01005536,S02001060,S12000028,S37000027,S08000015,3487,6,3,7,4,6,3,6,3,0,0
S01005537,S02001057,S12000028,S37000027,S08000015,2318,4,2,5,3,4,2,4,2,0,0
S01005538,S02001057,S12000028,S37000027,S08000015,3592,6,3,7,4,7,4,7,4,0,0
S01005539,S02001057,S12000028,S37000027,S08000015,2725,5,3,6,3,5,3,5,3,0,0
S01005540,S02001061,S12000028,S37000027,S08000015,1169,2,1,3,2,2,1,2,1,0,0
S01005541,S02001061,S12000028,S37000027,S08000015,1736,3,2,4,2,3,2,3,2,0,0
S01005542,S02001061,S12000028,S37000027,S08000015,2811,5,3,6,3,6,3,6,3,0,0
S01005543,S02001061,S12000028,S37000027,S08000015,2079,4,2,5,3,3,2,3,2,0,0
S01005544,S02001061,S12000028,S37000027,S08000015,2085,4,2,5,3,3,2,3,2,0,0
S01005545,S02001061,S12000028,S37000027,S08000015,3853,6,3,7,4,7,4,7,4,0,0
S01005546,S02001060,S12000028,S37000027,S08000015,3320,5,3,7,4,6,3,6,3,0,0
S01005547,S02001060,S12000028,S37000027,S08000015,2679,4,2,6,3,5,3,5,3,0,0
S01005548,S02001060,S12000028,S37000027,S08000015,3116,5,3,7,4,6,3,6,3,0,0
S01005549,S02001063,S12000028,S37000027,S08000015,3134,5,3,7,4,6,3,6,3,0,0
S01005550,S02001062,S12000028,S37000027,S08000015,5962,10,5,10,5,10,5,10,5,0,1
S01005551,S02001062,S12000028,S37000027,S08000015,5139,8,4,9,5,8,4,8,4,0,0
S01005552,S02001062,S12000028,S37000027,S08000015,5708,9,5,10,5,10,5,10,5,0,1
S01005553,S02001062,S12000028,S37000027,S08000015,6252,10,5,10,5,10,5,10,5,0,1
S01005554,S02001062,S12000028,S37000027,S08000015,5447,9,5,10,5,9,5,9,5,0,0
S01005555,S02001062,S12000028,S37000027,S08000015,5313,9,5,9,5,9,5,9,5,0,0
S01005556,S02001062,S12000028,S37000027,S08000015,5014,8,4,9,5,8,4,8,4,0,0
S01005557,S02001064,S12000028,S37000027,S08000015,2256,4,2,5,3,4,2,4,2,0,0
S01005558,S02001065,S12000028,S37000027,S08000015,5211,8,4,9,5,8,4,8,4,0,0
S01005559,S02001064,S12000028,S37000027,S08000015,1052,2,1,3,2,2,1,2,1,0,0
S01005560,S02001064,S12000028,S37000027,S08000015,1318,2,1,3,2,2,1,2,1,0,0
S01005561,S02001063,S12000028,S37000027,S08000015,4928,8,4,9,5,8,4,8,4,0,0
S01005562,S02001062,S12000028,S37000027,S08000015,5230,8,4,9,5,9,5,9,5,0,0
S01005563,S02001064,S12000028,S37000027,S08000015,1781,3,2,4,2,3,2,3,2,0,0
S01005564,S02001065,S12000028,S37000027,S08000015,6145,10,5,10,5,10,5,10,5,0,1
S01005565,S02001064,S12000028,S37000027,S08000015,5365,9,5,9,5,9,5,9,5,0,0
S01005566,S02001063,S12000028,S37000027,S08000015,1561,3,2,4,2,2,1,2,1,0,0
S01005567,S02001065,S12000028,S37000027,S08000015,1678,3,2,4,2,3,2,3,2,0,0
S01005568,S02001064,S12000028,S37000027,S08000015,3938,6,3,7,4,7,4,7,4,0,0
S01005569,S02001064,S12000028,S37000027,S08000015,5473,9,5,10,5,9,5,9,5,0,0
S01005570,S02001065,S12000028,S37000027,S08000015,3472,6,3,7,4,6,3,6,3,0,0
S01005571,S02001066,S12000028,S37000027,S08000015,5524,9,5,10,5,9,5,9,5,0,0
S01005572,S02001065,S12000028,S37000027,S08000015,5879,10,5,10,5,10,5,10,5,0,1
S01005573,S02001065,S12000028,S37000027,S08000015,2644,4,2,6,3,5,3,5,3,0,0
S01005574,S02001066,S12000028,S37000027,S08000015,2840,5,3,6,3,6,3,6,3,0,0
S01005575,S02001066,S12000028,S37000027,S08000015,5585,9,5,10,5,9,5,9,5,0,1
S01005576,S02001065,S12000028,S37000027,S08000015,4064,7,4,8,4,7,4,7,4,0,0
S01005577,S02001067,S12000028,S37000027,S08000015,5054,8,4,9,5,8,4,8,4,0,0
S01005578,S02001066,S12000028,S37000027,S08000015,2683,4,2,6,3,5,3,5,3,0,0
S01005579,S02001063,S12000028,S37000027,S08000015,4268,7,4,8,4,7,4,7,4,0,0
S01005580,S02001067,S12000028,S37000027,S08000015,5244,9,5,9,5,9,5,9,5,0,0
S01005581,S02001066,S12000028,S37000027,S08000015,2478,4,2,6,3,4,2,4,2,0,0
S01005582,S02001067,S12000028,S37000027,S08000015,4912,8,4,9,5,8,4,8,4,0,0
S01005583,S02001066,S12000028,S37000027,S08000015,5135,8,4,9,5,8,4,8,4,0,0
S01005584,S02001066,S12000028,S37000027,S08000015,5803,9,5,10,5,10,5,10,5,0,1
S01005585,S02001067,S12000028,S37000027,S08000015,608,1,1,2,1,1,1,1,1,1,0
S01005586,S02001067,S12000028,S37000027,S08000015,1592,3,2,4,2,2,1,2,1,0,0
S01005587,S02001068,S12000028,S37000027,S08000015,1955,3,2,5,3,3,2,3,2,0,0
S01005588,S02001068,S12000028,S37000027,S08000015,1163,2,1,3,2,2,1,2,1,0,0
S01005589,S02001067,S12000028,S37000027,S08000015,774,2,1,2,1,1,1,1,1,1,0
S01005590,S02001069,S12000028,S37000027,S08000015,59,1,1,1,1,1,1,1,1,1,0
S01005591,S02001068,S12000028,S37000027,S08000015,995,2,1,2,1,2,1,2,1,1,0
S01005592,S02001069,S12000028,S37000027,S08000015,138,1,1,1,1,1,1,1,1,1,0
S01005593,S02001068,S12000028,S37000027,S08000015,751,2,1,2,1,1,1,1,1,1,0
S01005594,S02001069,S12000028,S37000027,S08000015,136,1,1,1,1,1,1,1,1,1,0
S01005595,S02001068,S12000028,S37000027,S08000015,292,1,1,1,1,1,1,1,1,1,0
S01005596,S02001068,S12000028,S37000027,S08000015,749,2,1,2,1,1,1,1,1,1,0
S01005597,S02001070,S12000028,S37000027,S08000015,1015,2,1,3,2,2,1,2,1,1,0
S01005598,S02001069,S12000028,S37000027,S08000015,79,1,1,1,1,1,1,1,1,1,0
S01005599,S02001070,S12000028,S37000027,S08000015,1319,2,1,3,2,2,1,2,1,0,0
S01005600,S02001070,S12000028,S37000027,S08000015,39,1,1,1,1,1,1,1,1,1,0
S01005601,S02001076,S12000028,S37000027,S08000015,2116,4,2,5,3,3,2,3,2,0,0
S01005602,S02001070,S12000028,S37000027,S08000015,431,1,1,1,1,1,1,1,1,1,0
S01005603,S02001068,S12000028,S37000027,S08000015,1134,2,1,3,2,2,1,2,1,0,0
S01005604,S02001070,S12000028,S37000027,S08000015,469,1,1,1,1,1,1,1,1,1,0
S01005605,S02001069,S12000028,S37000027,S08000015,2744,5,3,6,3,5,3,5,3,0,0
S01005606,S02001069,S12000028,S37000027,S08000015,2357,4,2,5,3,4,2,4,2,0,0
S01005607,S02001071,S12000028,S37000027,S08000015,4426,7,4,8,4,7,4,7,4,0,0
S01005608,S02001071,S12000028,S37000027,S08000015,4563,7,4,8,4,7,4,7,4,0,0
S01005609,S02001072,S12000028,S37000027,S08000015,2171,4,2,5,3,4,2,4,2,0,0
S01005610,S02001071,S12000028,S37000027,S08000015,4905,8,4,9,5,8,4,8,4,0,0
S01005611,S02001070,S12000028,S37000027,S08000015,116,1,1,1,1,1,1,1,1,1,0
S01005612,S02001072,S12000028,S37000027,S08000015,5301,9,5,9,5,9,5,9,5,0,0
S01005613,S02001071,S12000028,S37000027,S08000015,2460,4,2,6,3,4,2,4,2,0,0
S01005614,S02001076,S12000028,S37000027,S08000015,2241,4,2,5,3,4,2,4,2,0,0
S01005615,S02001071,S12000028,S37000027,S08000015,2522,4,2,6,3,5,3,5,3,0,0
S01005616,S02001072,S12000028,S37000027,S08000015,3600,6,3,7,4,7,4,7,4,0,0
S01005617,S02001076,S12000028,S37000027,S08000015,1984,3,2,5,3,3,2,3,2,0,0
S01005618,S02001072,S12000028,S37000027,S08000015,1646,3,2,4,2,3,2,3,2,0,0
S01005619,S02001072,S12000028,S37000027,S08000015,5194,8,4,9,5,8,4,8,4,0,0
S01005620,S02001071,S12000028,S37000027,S08000015,3688,6,3,7,4,7,4,7,4,0,0
S01005621,S02001072,S12000028,S37000027,S08000015,2289,4,2,5,3,4,2,4,2,0,0
S01005622,S02001073,S12000028,S37000027,S08000015,4592,7,4,8,4,7,4,7,4,0,0
S01005623,S02001073,S12000028,S37000027,S08000015,2454,4,2,6,3,4,2,4,2,0,0
S01005624,S02001074,S12000028,S37000027,S08000015,6191,10,5,10,5,10,5,10,5,0,1
S01005625,S02001074,S12000028,S37000027,S08000015,5265,9,5,9,5,9,5,9,5,0,0
S01005626,S02001073,S12000028,S37000027,S08000015,2420,4,2,6,3,4,2,4,2,0,0
S01005627,S02001073,S12000028,S37000027,S08000015,4647,8,4,8,4,8,4,8,4,0,0
S01005628,S02001076,S12000028,S37000027,S08000015,1371,3,2,3,2,2,1,2,1,0,0
S01005629,S02001073,S12000028,S37000027,S08000015,6005,10,5,10,5,10,5,10,5,0,1
S01005630,S02001074,S12000028,S37000027,S08000015,3970,6,3,8,4,7,4,7,4,0,0
S01005631,S02001076,S12000028,S37000027,S08000015,2519,4,2,6,3,5,3,5,3,0,0
S01005632,S02001074,S12000028,S37000027,S08000015,3983,6,3,8,4,7,4,7,4,0,0
S01005633,S02001075,S12000028,S37000027,S08000015,2061,4,2,5,3,3,2,3,2,0,0
S01005634,S02001073,S12000028,S37000027,S08000015,5184,8,4,9,5,8,4,8,4,0,0
S01005635,S02001074,S12000028,S37000027,S08000015,5973,10,5,10,5,10,5,10,5,0,1
S01005636,S02001075,S12000028,S37000027,S08000015,5356,9,5,9,5,9,5,9,5,0,0
S01005637,S02001075,S12000028,S37000027,S08000015,3227,5,3,7,4,6,3,6,3,0,0
S01005638,S02001075,S12000028,S37000027,S08000015,5220,8,4,9,5,8,4,8,4,0,0
S01005639,S02001076,S12000028,S37000027,S08000015,1514,3,2,4,2,2,1,2,1,0,0
S01005640,S02001075,S12000028,S37000027,S08000015,3869,6,3,7,4,7,4,7,4,0,0
S01005641,S02001076,S12000028,S37000027,S08000015,2678,4,2,6,3,5,3,5,3,0,0
S01005642,S02001077,S12000028,S37000027,S08000015,5641,9,5,10,5,9,5,9,5,0,1
S01005643,S02001077,S12000028,S37000027,S08000015,5483,9,5,10,5,9,5,9,5,0,0
S01005644,S02001077,S12000028,S37000027,S08000015,6029,10,5,10,5,10,5,10,5,0,1
S01005645,S02001077,S12000028,S37000027,S08000015,6034,10,5,10,5,10,5,10,5,0,1
S01005646,S02001077,S12000028,S37000027,S08000015,2474,4,2,6,3,4,2,4,2,0,0
S01005647,S02001077,S12000028,S37000027,S08000015,4950,8,4,9,5,8,4,8,4,0,0
S01005648,S02001080,S12000028,S37000027,S08000015,2722,5,3,6,3,5,3,5,3,0,0
S01005649,S02001077,S12000028,S37000027,S08000015,1939,3,2,5,3,3,2,3,2,0,0
S01005650,S02001078,S12000028,S37000027,S08000015,1642,3,2,4,2,3,2,3,2,0,0
S01005651,S02001079,S12000028,S37000027,S08000015,1453,3,2,3,2,2,1,2,1,0,0
S01005652,S02001080,S12000028,S37000027,S08000015,4309,7,4,8,4,7,4,7,4,0,0
S01005653,S02001078,S12000028,S37000027,S08000015,2778,5,3,6,3,5,3,5,3,0,0
S01005654,S02001079,S12000028,S37000027,S08000015,3422,6,3,7,4,6,3,6,3,0,0
S01005655,S02001080,S12000028,S37000027,S08000015,4940,8,4,9,5,8,4,8,4,0,0
S01005656,S02001079,S12000028,S37000027,S08000015,770,2,1,2,1,1,1,1,1,1,0
S01005657,S02001079,S12000028,S37000027,S08000015,3783,6,3,7,4,7,4,7,4,0,0
S01005658,S02001078,S12000028,S37000027,S08000015,5717,9,5,10,5,10,5,10,5,0,1
S01005659,S02001078,S12000028,S37000027,S08000015,6144,10,5,10,5,10,5,10,5,0,1
S01005660,S02001079,S12000028,S37000027,S08000015,2367,4,2,6,3,4,2,4,2,0,0
S01005661,S02001078,S12000028,S37000027,S08000015,5426,9,5,10,5,9,5,9,5,0,0
S01005662,S02001078,S12000028,S37000027,S08000015,5798,9,5,10,5,10,5,10,5,0,1
S01005663,S02001079,S12000028,S37000027,S08000015,5412,9,5,10,5,9,5,9,5,0,0
S01005664,S02001078,S12000028,S37000027,S08000015,6100,10,5,10,5,10,5,10,5,0,1
S01005665,S02001078,S12000028,S37000027,S08000015,5676,9,5,10,5,9,5,9,5,0,1
S01005666,S02001080,S12000028,S37000027,S08000015,2359,4,2,5,3,4,2,4,2,0,0
S01005667,S02001080,S12000028,S37000027,S08000015,3754,6,3,7,4,7,4,7,4,0,0
S01005668,S02001080,S12000028,S37000027,S08000015,2876,5,3,6,3,6,3,6,3,0,0
S01005669,S02001081,S12000029,S37000028,S08000032,2923,5,3,6,3,5,3,5,3,0,0
S01005670,S02001081,S12000029,S37000028,S08000032,2309,4,2,5,3,4,2,4,2,0,0
S01005671,S02001081,S12000029,S37000028,S08000032,3459,6,3,7,4,6,3,6,3,0,0
S01005672,S02001082,S12000029,S37000028,S08000032,895,2,1,2,1,2,1,2,1,1,0
S01005673,S02001085,S12000029,S37000028,S08000032,4748,8,4,9,5,8,4,8,4,0,0
S01005674,S02001082,S12000029,S37000028,S08000032,2601,4,2,6,3,5,3,5,3,0,0
S01005675,S02001082,S12000029,S37000028,S08000032,462,1,1,1,1,1,1,1,1,1,0
S01005676,S02001082,S12000029,S37000028,S08000032,1408,3,2,3,2,3,2,3,2,0,0
S01005677,S02001081,S12000029,S37000028,S08000032,3989,6,3,8,4,7,4,7,4,0,0
S01005678,S02001085,S12000029,S37000028,S08000032,4641,8,4,9,5,8,4,8,4,0,0
S01005679,S02001082,S12000029,S37000028,S08000032,2011,3,2,4,2,4,2,4,2,0,0
S01005680,S02001083,S12000029,S37000028,S08000032,3125,5,3,6,3,6,3,6,3,0,0
S01005681,S02001085,S12000029,S37000028,S08000032,5126,8,4,9,5,9,5,9,5,0,0
S01005682,S02001085,S12000029,S37000028,S08000032,6348,10,5,10,5,10,5,10,5,0,1
S01005683,S02001084,S12000029,S37000028,S08000032,383,1,1,1,1,1,1,1,1,1,0
S01005684,S02001084,S12000029,S37000028,S08000032,2100,4,2,5,3,4,2,4,2,0,0
S01005685,S02001083,S12000029,S37000028,S08000032,4599,7,4,9,5,8,4,8,4,0,0
S01005686,S02001084,S12000029,S37000028,S08000032,3606,6,3,7,4,7,4,7,4,0,0
S01005687,S02001087,S12000029,S37000028,S08000032,4575,7,4,9,5,8,4,8,4,0,0
S01005688,S02001084,S12000029,S37000028,S08000032,4581,7,4,9,5,8,4,8,4,0,0
S01005689,S02001083,S12000029,S37000028,S08000032,5245,9,5,9,5,9,5,9,5,0,0
S01005690,S02001085,S12000029,S37000028,S08000032,4178,7,4,8,4,7,4,7,4,0,0
S01005691,S02001087,S12000029,S37000028,S08000032,3805,6,3,8,4,7,4,7,4,0,0
S01005692,S02001085,S12000029,S37000028,S08000032,3086,5,3,6,3,5,3,5,3,0,0
S01005693,S02001086,S12000029,S37000028,S08000032,5413,9,5,9,5,9,5,9,5,0,0
S01005694,S02001088,S12000029,S37000028,S08000032,1165,2,1,3,2,2,1,2,1,0,0
S01005695,S02001086,S12000029,S37000028,S08000032,1835,3,2,4,2,3,2,3,2,0,0
S01005696,S02001088,S12000029,S37000028,S08000032,2537,4,2,5,3,4,2,4,2,0,0
S01005697,S02001088,S12000029,S37000028,S08000032,1024,2,1,2,1,2,1,2,1,1,0
S01005698,S02001088,S12000029,S37000028,S08000032,4184,7,4,8,4,7,4,7,4,0,0
S01005699,S02001086,S12000029,S37000028,S08000032,2130,4,2,5,3,4,2,4,2,0,0
S01005700,S02001089,S12000029,S37000028,S08000032,3731,6,3,7,4,7,4,7,4,0,0
S01005701,S02001086,S12000029,S37000028,S08000032,1009,2,1,2,1,2,1,2,1,1,0
S01005702,S02001087,S12000029,S37000028,S08000032,1746,3,2,4,2,3,2,3,2,0,0
S01005703,S02001088,S12000029,S37000028,S08000032,5829,9,5,10,5,10,5,10,5,0,1
S01005704,S02001091,S12000029,S37000028,S08000032,1805,3,2,4,2,3,2,3,2,0,0
S01005705,S02001093,S12000029,S37000028,S08000032,3527,6,3,7,4,6,3,6,3,0,0
S01005706,S02001090,S12000029,S37000028,S08000032,6129,10,5,10,5,10,5,10,5,0,1
S01005707,S02001090,S12000029,S37000028,S08000032,1091,2,1,2,1,2,1,2,1,0,0
S01005708,S02001091,S12000029,S37000028,S08000032,2701,4,2,6,3,5,3,5,3,0,0
S01005709,S02001089,S12000029,S37000028,S08000032,2000,3,2,4,2,3,2,3,2,0,0
S01005710,S02001088,S12000029,S37000028,S08000032,4747,8,4,9,5,8,4,8,4,0,0
S01005711,S02001089,S12000029,S37000028,S08000032,5852,9,5,10,5,10,5,10,5,0,1
S01005712,S02001091,S12000029,S37000028,S08000032,2408,4,2,5,3,4,2,4,2,0,0
S01005713,S02001090,S12000029,S37000028,S08000032,4622,8,4,9,5,8,4,8,4,0,0
S01005714,S02001092,S12000029,S37000028,S08000032,3430,6,3,7,4,6,3,6,3,0,0
S01005715,S02001090,S12000029,S37000028,S08000032,3263,5,3,7,4,6,3,6,3,0,0
S01005716,S02001089,S12000029,S37000028,S08000032,6265,10,5,10,5,10,5,10,5,0,1
S01005717,S02001091,S12000029,S37000028,S08000032,5568,9,5,10,5,9,5,9,5,0,1
S01005718,S02001089,S12000029,S37000028,S08000032,3434,6,3,7,4,6,3,6,3,0,0
S01005719,S02001089,S12000029,S37000028,S08000032,6033,10,5,10,5,10,5,10,5,0,1
S01005720,S02001094,S12000029,S37000028,S08000032,6354,10,5,10,5,10,5,10,5,0,1
S01005721,S02001093,S12000029,S37000028,S08000032,1152,2,1,3,2,2,1,2,1,0,0
S01005722,S02001089,S12000029,S37000028,S08000032,5627,9,5,10,5,9,5,9,5,0,1
S01005723,S02001094,S12000029,S37000028,S08000032,3821,6,3,8,4,7,4,7,4,0,0
S01005724,S02001094,S12000029,S37000028,S08000032,6357,10,5,10,5,10,5,10,5,0,1
S01005725,S02001093,S12000029,S37000028,S08000032,3873,6,3,8,4,7,4,7,4,0,0
S01005726,S02001087,S12000029,S37000028,S08000032,3179,5,3,7,4,6,3,6,3,0,0
S01005727,S02001087,S12000029,S37000028,S08000032,3502,6,3,7,4,6,3,6,3,0,0
S01005728,S02001092,S12000029,S37000028,S08000032,2566,4,2,5,3,5,3,5,3,0,0
S01005729,S02001092,S12000029,S37000028,S08000032,887,2,1,2,1,2,1,2,1,1,0
S01005730,S02001093,S12000029,S37000028,S08000032,2753,5,3,6,3,5,3,5,3,0,0
S01005731,S02001092,S12000029,S37000028,S08000032,2523,4,2,5,3,4,2,4,2,0,0
S01005732,S02001093,S12000029,S37000028,S08000032,1909,3,2,4,2,3,2,3,2,0,0
S01005733,S02001094,S12000029,S37000028,S08000032,4509,7,4,8,4,8,4,8,4,0,0
S01005734,S02001096,S12000029,S37000028,S08000032,4197,7,4,8,4,8,4,8,4,0,0
S01005735,S02001092,S12000029,S37000028,S08000032,4678,8,4,9,5,8,4,8,4,0,0
S01005736,S02001092,S12000029,S37000028,S08000032,3532,6,3,7,4,6,3,6,3,0,0
S01005737,S02001092,S12000029,S37000028,S08000032,1987,3,2,4,2,3,2,3,2,0,0
S01005738,S02001095,S12000029,S37000028,S08000032,1530,3,2,3,2,3,2,3,2,0,0
S01005739,S02001093,S12000029,S37000028,S08000032,2471,4,2,5,3,4,2,4,2,0,0
S01005740,S02001085,S12000029,S37000028,S08000032,3646,6,3,7,4,7,4,7,4,0,0
S01005741,S02001098,S12000029,S37000028,S08000032,3654,6,3,7,4,7,4,7,4,0,0
S01005742,S02001096,S12000029,S37000028,S08000032,3343,5,3,7,4,6,3,6,3,0,0
S01005743,S02001096,S12000029,S37000028,S08000032,5234,8,4,9,5,9,5,9,5,0,0
S01005744,S02001097,S12000029,S37000028,S08000032,1731,3,2,4,2,3,2,3,2,0,0
S01005745,S02001095,S12000029,S37000028,S08000032,1331,2,1,3,2,2,1,2,1,0,0
S01005746,S02001098,S12000029,S37000028,S08000032,3830,6,3,8,4,7,4,7,4,0,0
S01005747,S02001099,S12000029,S37000028,S08000032,3471,6,3,7,4,6,3,6,3,0,0
S01005748,S02001097,S12000029,S37000028,S08000032,619,1,1,1,1,1,1,1,1,1,0
S01005749,S02001083,S12000029,S37000028,S08000032,4156,7,4,8,4,7,4,7,4,0,0
S01005750,S02001099,S12000029,S37000028,S08000032,1869,3,2,4,2,3,2,3,2,0,0
S01005751,S02001100,S12000029,S37000028,S08000032,3522,6,3,7,4,6,3,6,3,0,0
S01005752,S02001097,S12000029,S37000028,S08000032,428,1,1,1,1,1,1,1,1,1,0
S01005753,S02001099,S12000029,S37000028,S08000032,3008,5,3,6,3,5,3,5,3,0,0
S01005754,S02001099,S12000029,S37000028,S08000032,3648,6,3,7,4,7,4,7,4,0,0
S01005755,S02001101,S12000029,S37000028,S08000032,633,1,1,2,1,1,1,1,1,1,0
S01005756,S02001100,S12000029,S37000028,S08000032,1354,2,1,3,2,2,1,2,1,0,0
S01005757,S02001097,S12000029,S37000028,S08000032,289,1,1,1,1,1,1,1,1,1,0
S01005758,S02001100,S12000029,S37000028,S08000032,2407,4,2,5,3,4,2,4,2,0,0
S01005759,S02001097,S12000029,S37000028,S08000032,518,1,1,1,1,1,1,1,1,1,0
S01005760,S02001102,S12000029,S37000028,S08000032,4298,7,4,8,4,8,4,8,4,0,0
S01005761,S02001103,S12000029,S37000028,S08000032,5227,8,4,9,5,9,5,9,5,0,0
S01005762,S02001101,S12000029,S37000028,S08000032,584,1,1,1,1,1,1,1,1,1,0
S01005763,S02001114,S12000029,S37000028,S08000032,3964,6,3,8,4,7,4,7,4,0,0
S01005764,S02001101,S12000029,S37000028,S08000032,574,1,1,1,1,1,1,1,1,1,0
S01005765,S02001100,S12000029,S37000028,S08000032,961,2,1,2,1,2,1,2,1,1,0
S01005766,S02001103,S12000029,S37000028,S08000032,3854,6,3,8,4,7,4,7,4,0,0
S01005767,S02001103,S12000029,S37000028,S08000032,5329,9,5,9,5,9,5,9,5,0,0
S01005768,S02001102,S12000029,S37000028,S08000032,2027,3,2,5,3,4,2,4,2,0,0
S01005769,S02001101,S12000029,S37000028,S08000032,1142,2,1,3,2,2,1,2,1,0,0
S01005770,S02001104,S12000029,S37000028,S08000032,1659,3,2,4,2,3,2,3,2,0,0
S01005771,S02001101,S12000029,S37000028,S08000032,5863,10,5,10,5,10,5,10,5,0,1
S01005772,S02001101,S12000029,S37000028,S08000032,5517,9,5,10,5,9,5,9,5,0,0
S01005773,S02001103,S12000029,S37000028,S08000032,5631,9,5,10,5,9,5,9,5,0,1
S01005774,S02001104,S12000029,S37000028,S08000032,3293,5,3,7,4,6,3,6,3,0,0
S01005775,S02001102,S12000029,S37000028,S08000032,1952,3,2,4,2,3,2,3,2,0,0
S01005776,S02001102,S12000029,S37000028,S08000032,4280,7,4,8,4,8,4,8,4,0,0
S01005777,S02001104,S12000029,S37000028,S08000032,3372,6,3,7,4,6,3,6,3,0,0
S01005778,S02001104,S12000029,S37000028,S08000032,2135,4,2,5,3,4,2,4,2,0,0
S01005779,S02001095,S12000029,S37000028,S08000032,4044,7,4,8,4,7,4,7,4,0,0
S01005780,S02001105,S12000029,S37000028,S08000032,6014,10,5,10,5,10,5,10,5,0,1
S01005781,S02001102,S12000029,S37000028,S08000032,2204,4,2,5,3,4,2,4,2,0,0
S01005782,S02001106,S12000029,S37000028,S08000032,1518,3,2,3,2,3,2,3,2,0,0
S01005783,S02001096,S12000029,S37000028,S08000032,4192,7,4,8,4,8,4,8,4,0,0
S01005784,S02001105,S12000029,S37000028,S08000032,4661,8,4,9,5,8,4,8,4,0,0
S01005785,S02001107,S12000029,S37000028,S08000032,5460,9,5,9,5,9,5,9,5,0,0
S01005786,S02001108,S12000029,S37000028,S08000032,2795,5,3,6,3,5,3,5,3,0,0
S01005787,S02001105,S12000029,S37000028,S08000032,4417,7,4,8,4,8,4,8,4,0,0
S01005788,S02001106,S12000029,S37000028,S08000032,2220,4,2,5,3,4,2,4,2,0,0
S01005789,S02001112,S12000029,S37000028,S08000032,3871,6,3,8,4,7,4,7,4,0,0
S01005790,S02001105,S12000029,S37000028,S08000032,2821,5,3,6,3,5,3,5,3,0,0
S01005791,S02001107,S12000029,S37000028,S08000032,4351,7,4,8,4,8,4,8,4,0,0
S01005792,S02001108,S12000029,S37000028,S08000032,1565,3,2,4,2,3,2,3,2,0,0
S01005793,S02001110,S12000029,S37000028,S08000032,3331,5,3,7,4,6,3,6,3,0,0
S01005794,S02001106,S12000029,S37000028,S08000032,4746,8,4,9,5,8,4,8,4,0,0
S01005795,S02001105,S12000029,S37000028,S08000032,2015,3,2,4,2,4,2,4,2,0,0
S01005796,S02001107,S12000029,S37000028,S08000032,3748,6,3,7,4,7,4,7,4,0,0
S01005797,S02001106,S12000029,S37000028,S08000032,5670,9,5,10,5,9,5,9,5,0,1
S01005798,S02001109,S12000029,S37000028,S08000032,2533,4,2,5,3,4,2,4,2,0,0
S01005799,S02001105,S12000029,S37000028,S08000032,2585,4,2,6,3,5,3,5,3,0,0
S01005800,S02001107,S12000029,S37000028,S08000032,2848,5,3,6,3,5,3,5,3,0,0
S01005801,S02001112,S12000029,S37000028,S08000032,3112,5,3,6,3,6,3,6,3,0,0
S01005802,S02001113,S12000029,S37000028,S08000032,4761,8,4,9,5,8,4,8,4,0,0
